account	component	year	tot_emp	labor	gfcf
213	43-9021	2002	0.0004192453583549611	2.9966352114210664	5.3093696537698225
213	43-9021	2003	0.00046204196881216716	3.4235347898135275	6.210862920055785
213	43-9021	2010	0.0002462476547842402	4.263874533504809	8.318404350224963
213	43-9021	2011	0.0002618647355489461	5.876976739370644	11.71599464894141
213	43-9021	2013	0.00013935843505638855	3.238093421153441	6.629399796489576
213	43-9021	2014	0.0002218770800976259	6.276597648835812	13.072453928991317
213	43-9021	2015	0.00022640939850569793	5.182185217604621	10.924136986524788
213	43-9021	2016	0.00033484634273383434	4.629072496486684	9.905751440825675
213	43-9021	2017	0.00040955631399317407	6.728881981787733	14.55459390404173
213	43-9021	2018	0.000497901005564776	9.857422067381428	21.484059305527307
213	43-9021	2019	0.00026497085320614734	5.8715557960609726	12.845489383555016
213	43-9021	2020	0.00013635847127002764	1.9510906998490662	4.265093236441457
213	43-9021	2021	0.0001765831166920096	2.350246641091171	5.115329510455085
213	43-9021	2022	0.0002267097695117343	4.18251937266783	9.135358184917648
213	43-9021	2023	0.0001997854156646565	4.23213582063249	9.286938287868397
213	47-4011	2001	0.0003927985216465523	5.692170809849934	9.717610998961167
213	47-4011	2002	0.0006787781992413655	7.855947588660209	13.91898806029811
213	47-4011	2003	0.0006160559584162228	6.815870173901448	12.365124916199386
213	47-4011	2006	0.0001061336399416265	3.400036109628833	6.4250070051010555
213	47-4011	2007	0.00026883727876932264	6.070958850309892	11.584309932397279
213	47-4011	2008	0.00044624746450304257	12.46699251147534	24.050434397349605
213	47-4011	2009	0.0004933534329176374	11.557084313114512	22.448381330670532
213	47-4011	2011	0.0007952929005560584	29.62476029846018	59.05817710792914
213	47-4011	2012	0.0008800043457004725	36.3925360738843	73.42339316947147
213	47-4011	2013	0.00038710676404552375	18.457011359780708	37.78733082653019
213	47-4011	2014	0.00032541971747651805	17.279279513065813	35.98806200404023
213	47-4011	2015	0.0005433825564136751	26.25195253175143	55.33957463472486
213	47-4011	2016	0.0008482774015923804	23.1241142808102	49.48328818112131
213	47-4011	2017	0.0012514220705346984	41.97772726020002	90.79796241641185
213	47-4011	2018	0.0016596700185492533	60.92894535996493	132.79344909743207
213	47-4011	2019	0.000688924218335983	29.391705084725217	64.30166871337642
213	47-4011	2020	0.0008408772394985038	22.303033892614295	48.754534586666075
213	47-4011	2021	0.0020307058419581103	60.66952983776371	132.0476885015189
213	47-4011	2022	0.0009824090012175155	38.62183780404589	84.35688891375118
213	47-4011	2023	0.0011321173554330534	33.86677385735322	74.31676395854174
22	11-3031	1997	0.000807893381906536	56.18967840044701	85.38907116633442
22	11-3031	1998	0.000807893381906536	57.49998364585174	89.5551175716023
22	11-3031	1999	0.000807893381906536	62.96270225551264	100.88044384014671
22	11-3031	2000	0.0008323296619845557	71.15169110460302	118.57691585860232
22	11-3031	2001	0.0008366792100627929	77.67700649577654	132.60932566948676
22	11-3031	2002	0.0007585964501200868	74.57549868497136	132.13116101808438
22	11-3031	2003	0.0007502741386275754	73.77264210564266	133.8358730081545
22	11-3031	2004	0.0006873545099620582	70.3581515050763	129.70446887407297
22	11-3031	2005	0.0006606685740099383	67.01083591353851	125.10386896072526
22	11-3031	2006	0.0006666793291420541	76.0731301581605	143.75447154280442
22	11-3031	2007	0.0007330482590103848	85.98951210186537	164.0810263559582
22	11-3031	2008	0.0007946469773880942	97.01533916482879	187.15508555673458
22	11-3031	2009	0.0007641561297416163	93.46814353262735	181.5517193994426
22	11-3031	2010	0.0007268221412587155	90.60005846868407	176.75189890661628
22	11-3031	2011	0.0006531003818976809	87.03666657561742	173.51117165912615
22	11-3031	2012	0.0007057655902516127	92.47690010363542	186.57583471561682
22	11-3031	2013	0.0006654561791022426	92.1401412703855	188.63996628263718
22	11-3031	2014	0.0006992615797717609	98.34349065043197	204.82287103147556
22	11-3031	2015	0.000750110310339756	108.83332360009956	229.42254778300313
22	11-3031	2016	0.000774541012733195	118.9319861374142	254.50253672525065
22	11-3031	2017	0.0007856879380302471	122.24385127621723	264.4138532087486
22	11-3031	2018	0.0007509524948924188	118.40518760041503	258.0617990282683
22	11-3031	2019	0.0007938129015486314	130.848228974231	286.26306119292235
22	11-3031	2020	0.0008139885438649382	137.6893037698342	300.9894508156297
22	11-3031	2021	0.000714823883970616	114.05783489677292	248.24773644828852
22	11-3031	2022	0.000776298518657416	142.32197979532867	310.8562440889851
22	11-3031	2023	0.0008845235511178641	158.51116270744416	347.83462733535293
22	11-3051	1997	0.00015761108725487178	11.464359736740727	17.421901269134604
22	11-3051	1998	0.00015761108725487178	11.731700841475343	18.271898208600387
22	11-3051	1999	0.00015761108725487178	12.84625734125489	20.58260042606529
22	11-3051	2000	0.00022494063937383694	20.512409274194635	34.18468613750262
22	11-3051	2001	0.00021754939953081171	21.15802983124245	36.12075432603728
22	11-3051	2002	0.00020307343838478514	21.2497610564996	37.64984008505187
22	11-3051	2003	0.00022700602143090745	23.598168329985086	42.81101191027248
22	11-3051	2004	0.00021628755246806092	21.812904765251268	40.21184705191585
22	11-3051	2005	0.0002145761180545099	21.93243439004066	40.946100142096604
22	11-3051	2006	0.00022222644304735134	24.284856410109963	45.8907986626833
22	11-3051	2007	0.00025962125839951134	29.516197351708243	56.32137963355467
22	11-3051	2008	0.00032118135671435166	37.38031507557487	72.11144264744432
22	11-3051	2009	0.00033168407549935856	38.477506422557774	74.73837807402201
22	11-3051	2010	0.00038467940300715724	43.48246868504426	84.83006566585809
22	11-3051	2011	0.00040219176060365665	47.55259587929991	94.79805409691187
22	11-3051	2012	0.0004649965998272345	54.544810256743965	110.04633039875088
22	11-3051	2013	0.0005072816442664072	62.32028752886614	127.5893088081042
22	11-3051	2014	0.0005556798687252927	70.82043188308175	147.49978966623286
22	11-3051	2015	0.0005202971025150757	67.66069528941097	142.62992789877367
22	11-3051	2016	0.0004904501036422861	67.50359195394977	144.4509248378046
22	11-3051	2017	0.0005016599040944301	68.50202054787566	148.17009621794017
22	11-3051	2018	0.00048222929819071987	66.99187133032272	146.00747810235936
22	11-3051	2019	0.0004493630928064768	65.72941929215312	143.79946082961848
22	11-3051	2020	0.0004277208320771782	64.65147190474494	141.32841470068192
22	11-3051	2021	0.0004219250329628932	65.8118984735307	143.24009255659487
22	11-3051	2022	0.0005306581661353835	85.51210712745836	186.7734870186869
22	11-3051	2023	0.0006150061500615006	95.90808921683012	210.4593386445155
22	13-1081	2004	0.00019062631742947743	13.094779662616366	24.140080499984798
22	13-1081	2005	0.0002710435175425388	18.45929057681445	34.46201853696293
22	13-1081	2006	0.00035708180592223973	26.79257881279247	50.62961127660076
22	13-1081	2007	0.00043142944410507026	33.83990568236773	64.57167066576795
22	13-1081	2008	0.0005611444393170281	45.95368139778021	88.6505705972569
22	13-1081	2009	0.0006230529595015577	50.782759901193515	98.63999676737335
22	13-1081	2010	0.0007101773593978288	59.3049723288832	115.69823078378738
22	13-1081	2011	0.0006346512185672381	57.18651132481277	114.00366045091454
22	13-1081	2012	0.0005440276424856182	47.90036601229363	96.64089909925426
22	13-1081	2013	0.00045299689266594284	41.06921021713411	84.08164263478022
22	13-1081	2014	0.00047736257179085555	43.37505991257695	90.33850887025892
22	13-1081	2015	0.0004522723929989704	40.72297674756921	85.84474653245613
22	13-1081	2016	0.0006810778797749482	62.99228927490577	134.79718900911377
22	13-1081	2017	0.000767244559203246	72.49485381861206	156.8066077423517
22	13-1081	2018	0.0008282564281901677	79.86317251170657	174.06022820577581
22	13-1081	2019	0.0008133100605340366	81.79870894163314	178.9550306246198
22	13-1081	2020	0.0007989146819415134	81.42592898603745	177.99745497027718
22	13-1081	2021	0.0007044641175362591	72.77531054749883	158.39601136641423
22	13-1081	2022	0.0006112882055128445	62.30596824028575	136.0871967868629
22	13-1081	2023	0.0005679762679979741	59.91997710934404	131.48754038375841
22	13-1161	1997	0.00019065954860268458	9.589726584707615	14.573100774336757
22	13-1161	1998	0.00019065954860268458	9.8133525139466	15.284107619419629
22	13-1161	1999	0.00019065954860268458	10.745658577393037	17.216967630184236
22	13-1161	2000	0.00034637924929571977	20.032270389566822	33.38451698847628
22	13-1161	2001	0.0003284521541321459	21.60225577373703	36.87913193785091
22	13-1161	2002	0.0002792259777790795	18.7602581870636	33.23899590302402
22	13-1161	2003	0.0002597102787556992	16.876511256142955	30.616805265878877
22	13-1161	2004	0.00022728522462745385	15.495199361668607	28.5652274869401
22	13-1161	2005	0.00032186417708176477	25.231982426205935	47.10609232125164
22	13-1161	2006	0.00028300632490645594	23.72215429802132	44.82746730519682
22	13-1161	2007	0.0003130726939523519	26.97577464463235	51.47386794327783
22	13-1161	2008	0.0002621135209967698	20.227687478631832	39.021814625069865
22	13-1161	2009	0.0002693787795492029	20.590105337485657	39.99404380307673
22	13-1161	2010	0.00031625085535684564	24.488330594835833	47.774350335395425
22	13-1161	2011	0.0002970315296201317	23.661192619902113	47.169559863194486
22	13-1161	2012	0.00038780348839346433	29.704006105050905	59.929017162522555
22	13-1161	2013	0.0003706338212721351	28.8462604654444	59.05740458562285
22	13-1161	2014	0.00041396285522488254	33.746816584283295	70.28548422726905
22	13-1161	2015	0.0004412413590233858	36.55624615996232	77.06120564890576
22	13-1161	2016	0.00042567367485934267	36.889462168037035	78.93975376269381
22	13-1161	2017	0.00046108447067502766	38.93032641524508	84.20642434497596
22	13-1161	2018	0.0004711858791481843	41.57521775984823	90.61237693660676
22	13-1161	2019	0.000542206707022691	49.10362468159187	107.42639795139372
22	13-1161	2020	0.0004936689779921616	48.75645237917067	106.5818289694926
22	13-1161	2021	0.0003541156526652853	33.587395445073454	73.1032190816113
22	13-1161	2022	0.00035439714982186385	32.91586752918696	71.89404592156666
22	13-1161	2023	0.0004956226032848563	48.55426041881137	106.54677430820321
22	13-2011	1997	0.0038291669481846247	170.92485095791326	259.74724679015515
22	13-2011	1998	0.0038291669481846247	174.91070272207634	272.42005220878343
22	13-2011	1999	0.0038291669481846247	191.52788920118385	306.8708581148961
22	13-2011	2000	0.005023337555979084	266.31125096805164	443.8175159015284
22	13-2011	2001	0.004926404262125949	282.76977291336976	482.74142629060646
22	13-2011	2002	0.004762462655966259	287.51528165861487	509.41299281784234
22	13-2011	2003	0.004963351993997806	298.530581407573	541.5842491461816
22	13-2011	2004	0.0042725956339241524	266.7762885099852	491.79911736151234
22	13-2011	2005	0.003890603824725192	238.82029605155665	445.858384171556
22	13-2011	2006	0.003624000455849114	247.24205222915222	467.2103078638412
22	13-2011	2007	0.0037396915088576664	261.2018804581374	498.41278993310806
22	13-2011	2008	0.004158744808491001	303.6679530022919	585.8145960653014
22	13-2011	2009	0.003963716327652557	286.80420302017467	557.0860211974069
22	13-2011	2010	0.0039725546041316055	292.3741859547773	570.393589499122
22	13-2011	2011	0.0034481486264597906	269.3275094918848	536.9154583990323
22	13-2011	2012	0.0034461210461504527	260.7873937252464	526.1489692352402
22	13-2011	2013	0.0034367863427052525	270.66553417928316	554.1378224244428
22	13-2011	2014	0.003669724770642202	295.4480128620456	615.3382377899425
22	13-2011	2015	0.003877408442418002	321.15222034257704	676.9944919434128
22	13-2011	2016	0.004125333135919455	354.4554660392587	758.4991909484612
22	13-2011	2017	0.004188491331611951	361.4423225059868	781.8009348427698
22	13-2011	2018	0.0038872835029725205	338.68040113506123	738.1473344519501
22	13-2011	2019	0.003810301927433431	340.5271404309951	744.9878565666058
22	13-2011	2020	0.003453798613204703	321.2878536890668	702.3367246976461
22	13-2011	2021	0.003475230740252401	326.72180501067663	711.1124686489588
22	13-2011	2022	0.003470841927620476	327.7238449869943	715.8065373848993
22	13-2011	2023	0.00375515519861081	356.8623554127922	783.0936464337434
22	13-2022 | 13-2023	2001	2.7622029818784033e-5	1.7618967999752728	3.0078907141800224
22	13-2022 | 13-2023	2002	2.63604944057173e-5	1.618962666243868	2.8684409827331736
22	13-2022 | 13-2023	2003	2.5971027875569924e-5	1.6803140349819479	3.0483698208561614
22	13-2022 | 13-2023	2004	1.6496508239089394e-5	1.2962740766126992	2.3896668264536323
22	13-2022 | 13-2023	2005	1.4116849872007227e-5	1.024378854260519	1.9124333580153765
22	13-2022 | 13-2023	2006	8.54717088643659e-6	0.7285716432077765	1.376772998989991
22	13-2022 | 13-2023	2007	8.590409285277947e-6	0.7868585105520293	1.5014453373726813
22	13-2022 | 13-2023	2009	1.0995052226498077e-5	1.0207921943416738	1.9827779928844742
22	13-2022 | 13-2023	2011	2.2138995996531558e-5	1.781502078583548	3.5514976058928567
22	13-2022 | 13-2023	2012	2.2055174695362896e-5	1.4451968068940737	2.915742204511956
22	13-2022 | 13-2023	2013	2.8078319793343568e-5	2.0051729257355655	4.105222196172041
22	13-2022 | 13-2023	2014	2.7970463190870436e-5	1.8786266308398916	3.9126707581751305
22	13-2022 | 13-2023	2015	1.6546550963376966e-5	1.1621576259242348	2.449848581714547
22	13-2022 | 13-2023	2016	1.3880663310630737e-5	0.9546172029133945	2.042785188690236
22	13-2022 | 13-2023	2017	1.383253412025083e-5	1.0218453088132309	2.2102547708193483
22	13-2022 | 13-2023	2018	1.104341904253557e-5	0.9122890070011692	1.9883161130991607
22	13-2022 | 13-2023	2020	1.1305396442568587e-5	0.95891265334612	2.0961874670619123
22	13-2022 | 13-2023	2021	1.4126954228668299e-5	1.222631175197616	2.6610659585868266
22	13-2022 | 13-2023	2022	2.2501406337896117e-5	1.8362531290328115	4.010699905303886
22	13-2022 | 13-2023	2023	2.1706099413935317e-5	2.0535283243464826	4.506233171350686
22	15-1242 | 15-1243	1997	0.0006492341609665664	35.2742153182874	53.60472898036528
22	15-1242 | 15-1243	1998	0.0006492341609665664	36.09678612977509	56.22004948243506
22	15-1242 | 15-1243	1999	0.0006492341609665664	39.52611902410362	63.329753768326015
22	15-1242 | 15-1243	2000	0.0009683288638693555	63.63561803275667	106.05110304387676
22	15-1242 | 15-1243	2001	0.0012121132052001773	84.27559127493802	143.87435656360498
22	15-1242 | 15-1243	2002	0.0010524671470134536	74.82610552560732	132.57518048018926
22	15-1242 | 15-1243	2003	0.0010907831707739368	74.92893551458754	135.93358204259715
22	15-1242 | 15-1243	2004	0.0007698370511575051	54.44351121773339	100.36600671105259
22	15-1242 | 15-1243	2005	0.0005929076946243035	45.821096664036865	85.54432122128252
22	15-1242 | 15-1243	2006	0.0006913711561473153	57.715244073190206	109.0637968288652
22	15-1242 | 15-1243	2007	0.0006013286499694563	49.65257265703447	94.744636684632
22	15-1242 | 15-1243	2008	0.0006718966312874942	57.01598089274505	109.99117123069716
22	15-1242 | 15-1243	2009	0.0006542056074766356	55.21032216160266	107.24005568311254
22	15-1242 | 15-1243	2010	0.0006084592480257439	53.89933631862184	105.15236088303081
22	15-1242 | 15-1243	2011	0.0005424054019150232	51.36096165040847	102.39018776941944
22	15-1242 | 15-1243	2012	0.000488889705747211	44.81236960480318	90.41074317187464
22	15-1242 | 15-1243	2013	0.0004979222043352926	47.27272040479106	96.78218700663612
22	15-1242 | 15-1243	2014	0.000704855672409935	69.2371790629391	144.20230260282372
22	15-1242 | 15-1243	2015	0.0008107809972054714	80.803014634025	170.33416671167748
22	15-1242 | 15-1243	2016	0.0009716464317441516	98.64626685785976	211.0931295202128
22	15-1242 | 15-1243	2017	0.0009682773884175581	95.54193029734148	206.65751012571891
22	15-1242 | 15-1243	2018	0.0009534151773389042	97.32716569878603	212.12266103840074
22	15-1242 | 15-1243	2019	0.0007798863594161993	84.5611795142077	184.9986224161166
22	15-1242 | 15-1243	2020	0.0006990503466988242	81.46371222917203	178.08004931340872
22	15-1242 | 15-1243	2021	0.0009361461668864193	112.05590564425391	243.89052235670735
22	15-1242 | 15-1243	2022	0.0006825426589161823	85.10364885069923	185.88134227784644
22	15-1242 | 15-1243	2023	0.0007217278055133493	91.3005391337628	200.34859667090035
22	15-1252 | 15-1253	1997	0.0005585786597724196	32.74573774100198	49.76230884315396
22	15-1252 | 15-1253	1998	0.0005585786597724196	33.50934616781835	52.190161553602316
22	15-1252 | 15-1253	1999	0.0005585786597724196	36.692862358639324	58.79023783768522
22	15-1252 | 15-1253	2000	0.0006240063209172252	43.001649882977006	71.66383455958324
22	15-1252 | 15-1253	2001	0.0007215935167295192	52.379199090898034	89.42118889364576
