%SeriesCode,SeriesLabel,MetricName,CalculationType,DefaultScale,TableId:LineNo,SeriesCodeParents
icn51301ip00,"Broadcasting and telecommunications","Fisher Quantity Index","Level",0,FAAt308I:60,NONE
icn51301st00,"Broadcasting and telecommunications","Fisher Quantity Index","Level",0,FAAt308S:60,NONE
icn51401eq00,"Information and data processing services","Fisher Quantity Index","Level",0,FAAt308E:61,NONE
icn51401es00,"Information and data processing services","Fisher Quantity Index","Level",0,FAAt308ESI:61,NONE
icn51401ip00,"Information and data processing services","Fisher Quantity Index","Level",0,FAAt308I:61,NONE
icn51401st00,"Information and data processing services","Fisher Quantity Index","Level",0,FAAt308S:61,NONE
icn52001eq00,"Finance and insurance","Fisher Quantity Index","Level",0,FAAt308E:62,NONE
icn52001es00,"Finance and insurance","Fisher Quantity Index","Level",0,FAAt308ESI:62,NONE
icn52001ip00,"Finance and insurance","Fisher Quantity Index","Level",0,FAAt308I:62,NONE
icn52001st00,"Finance and insurance","Fisher Quantity Index","Level",0,FAAt308S:62,NONE
icn52101eq00,"Federal Reserve banks","Fisher Quantity Index","Level",0,FAAt308E:63,NONE
icn52101es00,"Federal Reserve banks","Fisher Quantity Index","Level",0,FAAt308ESI:63,NONE
icn52101ip00,"Federal Reserve banks","Fisher Quantity Index","Level",0,FAAt308I:63,NONE
icn52101st00,"Federal Reserve banks","Fisher Quantity Index","Level",0,FAAt308S:63,NONE
icn52201eq00,"Credit intermediation and related activities","Fisher Quantity Index","Level",0,FAAt308E:64,NONE
icn52201es00,"Credit intermediation and related activities","Fisher Quantity Index","Level",0,FAAt308ESI:64,NONE
icn52201ip00,"Credit intermediation and related activities","Fisher Quantity Index","Level",0,FAAt308I:64,NONE
icn52201st00,"Credit intermediation and related activities","Fisher Quantity Index","Level",0,FAAt308S:64,NONE
icn52211eq00,"Depository credit intermediation","Fisher Quantity Index","Level",0,FAAt308E:65,NONE
icn52211es00,"Depository credit intermediation","Fisher Quantity Index","Level",0,FAAt308ESI:65,NONE
icn52211ip00,"Depository credit intermediation","Fisher Quantity Index","Level",0,FAAt308I:65,NONE
icn52211st00,"Depository credit intermediation","Fisher Quantity Index","Level",0,FAAt308S:65,NONE
icn522291eq00,"Nondepository credit intermediation","Fisher Quantity Index","Level",0,FAAt308E:67,NONE
icn522291es00,"Nondepository credit intermediation","Fisher Quantity Index","Level",0,FAAt308ESI:67,NONE
icn522291ip00,"Nondepository credit intermediation","Fisher Quantity Index","Level",0,FAAt308I:67,NONE
icn522291st00,"Nondepository credit intermediation","Fisher Quantity Index","Level",0,FAAt308S:67,NONE
icn52231eq00,"Other intermediation","Fisher Quantity Index","Level",0,FAAt308E:66,NONE
icn52231es00,"Other intermediation","Fisher Quantity Index","Level",0,FAAt308ESI:66,NONE
icn52231ip00,"Other intermediation","Fisher Quantity Index","Level",0,FAAt308I:66,NONE
icn52231st00,"Other intermediation","Fisher Quantity Index","Level",0,FAAt308S:66,NONE
icn52301eq00,"Securities, commodity contracts, and investments","Fisher Quantity Index","Level",0,FAAt308E:68,NONE
icn52301es00,"Securities, commodity contracts, and investments","Fisher Quantity Index","Level",0,FAAt308ESI:68,NONE
icn52301ip00,"Securities, commodity contracts, and investments","Fisher Quantity Index","Level",0,FAAt308I:68,NONE
icn52301st00,"Securities, commodity contracts, and investments","Fisher Quantity Index","Level",0,FAAt308S:68,NONE
icn52401eq00,"Insurance carriers and related activities","Fisher Quantity Index","Level",0,FAAt308E:69,NONE
icn52401es00,"Insurance carriers and related activities","Fisher Quantity Index","Level",0,FAAt308ESI:69,NONE
icn52401ip00,"Insurance carriers and related activities","Fisher Quantity Index","Level",0,FAAt308I:69,NONE
icn52401st00,"Insurance carriers and related activities","Fisher Quantity Index","Level",0,FAAt308S:69,NONE
icn52431eq00,"Insurance agencies and brokers and related services","Fisher Quantity Index","Level",0,FAAt308E:71,NONE
icn52431es00,"Insurance agencies and brokers and related services","Fisher Quantity Index","Level",0,FAAt308ESI:71,NONE
icn52431ip00,"Insurance agencies and brokers and related services","Fisher Quantity Index","Level",0,FAAt308I:71,NONE
icn52431st00,"Insurance agencies and brokers and related services","Fisher Quantity Index","Level",0,FAAt308S:71,NONE
icn524A1eq00,"Insurance carriers","Fisher Quantity Index","Level",0,FAAt308E:70,NONE
icn524A1es00,"Insurance carriers","Fisher Quantity Index","Level",0,FAAt308ESI:70,NONE
icn524A1ip00,"Insurance carriers","Fisher Quantity Index","Level",0,FAAt308I:70,NONE
icn524A1st00,"Insurance carriers","Fisher Quantity Index","Level",0,FAAt308S:70,NONE
icn52501eq00,"Funds, trusts, and other financial vehicles","Fisher Quantity Index","Level",0,FAAt308E:72,NONE
icn52501es00,"Funds, trusts, and other financial vehicles","Fisher Quantity Index","Level",0,FAAt308ESI:72,NONE
icn52501ip00,"Funds, trusts, and other financial vehicles","Fisher Quantity Index","Level",0,FAAt308I:72,NONE
icn52501st00,"Funds, trusts, and other financial vehicles","Fisher Quantity Index","Level",0,FAAt308S:72,NONE
icn53201eq00,"Rental and leasing services and lessors of intangible assets","Fisher Quantity Index","Level",0,FAAt308E:75,NONE
icn53201es00,"Rental and leasing services and lessors of intangible assets","Fisher Quantity Index","Level",0,FAAt308ESI:75,NONE
icn53201ip00,"Rental and leasing services and lessors of intangible assets","Fisher Quantity Index","Level",0,FAAt308I:75,NONE
icn53201st00,"Rental and leasing services and lessors of intangible assets","Fisher Quantity Index","Level",0,FAAt308S:75,NONE
icn54001eq00,"Professional, scientific, and technical services","Fisher Quantity Index","Level",0,FAAt308E:76,NONE
icn54001es00,"Professional, scientific, and technical services","Fisher Quantity Index","Level",0,FAAt308ESI:76,NONE
icn54001ip00,"Professional, scientific, and technical services","Fisher Quantity Index","Level",0,FAAt308I:76,NONE
icn54001st00,"Professional, scientific, and technical services","Fisher Quantity Index","Level",0,FAAt308S:76,NONE
icn54111eq00,"Legal services","Fisher Quantity Index","Level",0,FAAt308E:77,NONE
icn54111es00,"Legal services","Fisher Quantity Index","Level",0,FAAt308ESI:77,NONE
icn54111ip00,"Legal services","Fisher Quantity Index","Level",0,FAAt308I:77,NONE
icn54111st00,"Legal services","Fisher Quantity Index","Level",0,FAAt308S:77,NONE
icn54121eq00,"Miscellaneous professional, scientific, and technical services","Fisher Quantity Index","Level",0,FAAt308E:79,NONE
icn54121es00,"Miscellaneous professional, scientific, and technical services","Fisher Quantity Index","Level",0,FAAt308ESI:79,NONE
icn54121ip00,"Miscellaneous professional, scientific, and technical services","Fisher Quantity Index","Level",0,FAAt308I:79,NONE
icn54121st00,"Miscellaneous professional, scientific, and technical services","Fisher Quantity Index","Level",0,FAAt308S:79,NONE
icn54151eq00,"Computer systems design and related services","Fisher Quantity Index","Level",0,FAAt308E:78,NONE
icn54151es00,"Computer systems design and related services","Fisher Quantity Index","Level",0,FAAt308ESI:78,NONE
icn54151ip00,"Computer systems design and related services","Fisher Quantity Index","Level",0,FAAt308I:78,NONE
icn54151st00,"Computer systems design and related services","Fisher Quantity Index","Level",0,FAAt308S:78,NONE
icn55001eq00,"Management of companies and enterprises","Fisher Quantity Index","Level",0,FAAt308E:80,NONE
icn55001es00,"Management of companies and enterprises","Fisher Quantity Index","Level",0,FAAt308ESI:80,NONE
icn55001ip00,"Management of companies and enterprises","Fisher Quantity Index","Level",0,FAAt308I:80,NONE
icn55001st00,"Management of companies and enterprises","Fisher Quantity Index","Level",0,FAAt308S:80,NONE
icn56001eq00,"Administrative and waste management services","Fisher Quantity Index","Level",0,FAAt308E:81,NONE
icn56001es00,"Administrative and waste management services","Fisher Quantity Index","Level",0,FAAt308ESI:81,NONE
icn56001ip00,"Administrative and waste management services","Fisher Quantity Index","Level",0,FAAt308I:81,NONE
icn56001st00,"Administrative and waste management services","Fisher Quantity Index","Level",0,FAAt308S:81,NONE
icn56101eq00,"Administrative and support services","Fisher Quantity Index","Level",0,FAAt308E:82,NONE
icn56101es00,"Administrative and support services","Fisher Quantity Index","Level",0,FAAt308ESI:82,NONE
icn56101ip00,"Administrative and support services","Fisher Quantity Index","Level",0,FAAt308I:82,NONE
icn56101st00,"Administrative and support services","Fisher Quantity Index","Level",0,FAAt308S:82,NONE
icn56201eq00,"Waste management and remediation services","Fisher Quantity Index","Level",0,FAAt308E:83,NONE
icn56201es00,"Waste management and remediation services","Fisher Quantity Index","Level",0,FAAt308ESI:83,NONE
icn56201ip00,"Waste management and remediation services","Fisher Quantity Index","Level",0,FAAt308I:83,NONE
icn56201st00,"Waste management and remediation services","Fisher Quantity Index","Level",0,FAAt308S:83,NONE
icn61001eq00,"Educational services","Fisher Quantity Index","Level",0,FAAt308E:84,NONE
icn61001es00,"Educational services","Fisher Quantity Index","Level",0,FAAt308ESI:84,NONE
icn61001ip00,"Educational services","Fisher Quantity Index","Level",0,FAAt308I:84,NONE
icn61001st00,"Educational services","Fisher Quantity Index","Level",0,FAAt308S:84,NONE
icn62001eq00,"Health and social assistance","Fisher Quantity Index","Level",0,FAAt308E:85,NONE
icn62001es00,"Health and social assistance","Fisher Quantity Index","Level",0,FAAt308ESI:85,NONE
icn62001ip00,"Health and social assistance","Fisher Quantity Index","Level",0,FAAt308I:85,NONE
icn62001st00,"Health and social assistance","Fisher Quantity Index","Level",0,FAAt308S:85,NONE
icn62101eq00,"Ambulatory health care services","Fisher Quantity Index","Level",0,FAAt308E:86,NONE
icn62101es00,"Ambulatory health care services","Fisher Quantity Index","Level",0,FAAt308ESI:86,NONE
icn62101ip00,"Ambulatory health care services","Fisher Quantity Index","Level",0,FAAt308I:86,NONE
icn62101st00,"Ambulatory health care services","Fisher Quantity Index","Level",0,FAAt308S:86,NONE
icn622h1eq00,"Hospitals","Fisher Quantity Index","Level",0,FAAt308E:87,NONE
icn622h1es00,"Hospitals","Fisher Quantity Index","Level",0,FAAt308ESI:87,NONE
icn622h1ip00,"Hospitals","Fisher Quantity Index","Level",0,FAAt308I:87,NONE
icn622h1st00,"Hospitals","Fisher Quantity Index","Level",0,FAAt308S:87,NONE
icn62301eq00,"Nursing and residential care facilities","Fisher Quantity Index","Level",0,FAAt308E:88,NONE
icn62301es00,"Nursing and residential care facilities","Fisher Quantity Index","Level",0,FAAt308ESI:88,NONE
icn62301ip00,"Nursing and residential care facilities","Fisher Quantity Index","Level",0,FAAt308I:88,NONE
icn62301st00,"Nursing and residential care facilities","Fisher Quantity Index","Level",0,FAAt308S:88,NONE
icn62401eq00,"Social assistance","Fisher Quantity Index","Level",0,FAAt308E:89,NONE
icn62401es00,"Social assistance","Fisher Quantity Index","Level",0,FAAt308ESI:89,NONE
icn62401ip00,"Social assistance","Fisher Quantity Index","Level",0,FAAt308I:89,NONE
icn62401st00,"Social assistance","Fisher Quantity Index","Level",0,FAAt308S:89,NONE
icn71001eq00,"Arts, entertainment, and recreation","Fisher Quantity Index","Level",0,FAAt308E:90,NONE
icn71001es00,"Arts, entertainment, and recreation","Fisher Quantity Index","Level",0,FAAt308ESI:90,NONE
icn71001ip00,"Arts, entertainment, and recreation","Fisher Quantity Index","Level",0,FAAt308I:90,NONE
icn71001st00,"Arts, entertainment, and recreation","Fisher Quantity Index","Level",0,FAAt308S:90,NONE
icn711a1eq00,"Performing arts, spectator sports, museums, and related activities","Fisher Quantity Index","Level",0,FAAt308E:91,NONE
icn711a1es00,"Performing arts, spectator sports, museums, and related activities","Fisher Quantity Index","Level",0,FAAt308ESI:91,NONE
icn711a1ip00,"Performing arts, spectator sports, museums, and related activities","Fisher Quantity Index","Level",0,FAAt308I:91,NONE
icn711a1st00,"Performing arts, spectator sports, museums, and related activities","Fisher Quantity Index","Level",0,FAAt308S:91,NONE
icn71301eq00,"Amusements, gambling, and recreation industries","Fisher Quantity Index","Level",0,FAAt308E:92,NONE
icn71301es00,"Amusements, gambling, and recreation industries","Fisher Quantity Index","Level",0,FAAt308ESI:92,NONE
icn71301ip00,"Amusements, gambling, and recreation industries","Fisher Quantity Index","Level",0,FAAt308I:92,NONE
icn71301st00,"Amusements, gambling, and recreation industries","Fisher Quantity Index","Level",0,FAAt308S:92,NONE
icn72001eq00,"Accommodation and food services","Fisher Quantity Index","Level",0,FAAt308E:93,NONE
icn72001es00,"Accommodation and food services","Fisher Quantity Index","Level",0,FAAt308ESI:93,NONE
icn72001ip00,"Accommodation and food services","Fisher Quantity Index","Level",0,FAAt308I:93,NONE
icn72001st00,"Accommodation and food services","Fisher Quantity Index","Level",0,FAAt308S:93,NONE
icn72101eq00,"Accommodation","Fisher Quantity Index","Level",0,FAAt308E:94,NONE
icn72101es00,"Accommodation","Fisher Quantity Index","Level",0,FAAt308ESI:94,NONE
icn72101ip00,"Accommodation","Fisher Quantity Index","Level",0,FAAt308I:94,NONE
icn72101st00,"Accommodation","Fisher Quantity Index","Level",0,FAAt308S:94,NONE
icn72201eq00,"Food services and drinking places","Fisher Quantity Index","Level",0,FAAt308E:95,NONE
icn72201es00,"Food services and drinking places","Fisher Quantity Index","Level",0,FAAt308ESI:95,NONE
icn72201ip00,"Food services and drinking places","Fisher Quantity Index","Level",0,FAAt308I:95,NONE
icn72201st00,"Food services and drinking places","Fisher Quantity Index","Level",0,FAAt308S:95,NONE
icn81001eq00,"Other services, except government","Fisher Quantity Index","Level",0,FAAt308E:96,NONE
icn81001es00,"Other services, except government","Fisher Quantity Index","Level",0,FAAt308ESI:96,NONE
icn81001ip00,"Other services, except government","Fisher Quantity Index","Level",0,FAAt308I:96,NONE
icn81001st00,"Other services, except government","Fisher Quantity Index","Level",0,FAAt308S:96,NONE
icnfito2eq00,"Equipment","Fisher Quantity Index","Level",0,FAAt408:34,NONE
icnfito2es00,"Financial","Fisher Quantity Index","Level",0,FAAt408:33|FAAt608:3,NONE
icnfito2ip00,"Intellectual property products","Fisher Quantity Index","Level",0,FAAt408:36,NONE
icnfito2st00,"Structures","Fisher Quantity Index","Level",0,FAAt408:35,NONE
icnnofi2eq00,"Equipment","Fisher Quantity Index","Level",0,FAAt408:38,NONE
icnnofi2es00,"Nonfinancial","Fisher Quantity Index","Level",0,FAAt408:37,NONE
icnnofi2ip00,"Intellectual property products","Fisher Quantity Index","Level",0,FAAt408:40,NONE
icnnofi2st00,"Structures","Fisher Quantity Index","Level",0,FAAt408:39,NONE
icnnoma1eq00,"Equipment","Fisher Quantity Index","Level",0,FAAt408:14,NONE
icnnoma1es00,"Nonfarm nonmanufacturing","Fisher Quantity Index","Level",0,FAAt408:13|FAAt608:13,NONE
icnnoma1ip00,"Intellectual property products","Fisher Quantity Index","Level",0,FAAt408:16,NONE
icnnoma1st00,"Structures","Fisher Quantity Index","Level",0,FAAt408:15,NONE
icnnoma2eq00,"Equipment","Fisher Quantity Index","Level",0,FAAt408:30,NONE
icnnoma2es00,"Nonfarm nonmanufacturing","Fisher Quantity Index","Level",0,FAAt408:29,NONE
icnnoma2ip00,"Intellectual property products","Fisher Quantity Index","Level",0,FAAt408:32,NONE
icnnoma2st00,"Structures","Fisher Quantity Index","Level",0,FAAt408:31,NONE
icnnoma3eq00,"Equipment","Fisher Quantity Index","Level",0,FAAt408:54,NONE
icnnoma3es00,"Nonfarm nonmanufacturing","Fisher Quantity Index","Level",0,FAAt408:53,NONE
icnnoma3ip00,"Intellectual property products","Fisher Quantity Index","Level",0,FAAt408:56,NONE
icnnoma3st00,"Structures","Fisher Quantity Index","Level",0,FAAt408:55,NONE
icntotl1ae00,"Entertainment, literary, and artistic originals","Fisher Quantity Index","Level",0,FAAt208:98,NONE
icntotl1ae10,"Theatrical movies","Fisher Quantity Index","Level",0,FAAt208:99,NONE
icntotl1ae20,"Long-lived television programs","Fisher Quantity Index","Level",0,FAAt208:100,NONE
icntotl1ae30,"Books","Fisher Quantity Index","Level",0,FAAt208:101,NONE
icntotl1ae40,"Music","Fisher Quantity Index","Level",0,FAAt208:102,NONE
icntotl1ae50,"Other","Fisher Quantity Index","Level",0,FAAt208:103,NONE
icntotl1ei00,"Industrial equipment","Fisher Quantity Index","Level",0,FAAt208:11,NONE
icntotl1ei10,"Fabricated metal products","Fisher Quantity Index","Level",0,FAAt208:12,NONE
icntotl1ei20,"Engines and turbines","Fisher Quantity Index","Level",0,FAAt208:13,NONE
icntotl1ei30,"Metalworking machinery","Fisher Quantity Index","Level",0,FAAt208:14,NONE
icntotl1ei40,"Special industry machinery, n.e.c.","Fisher Quantity Index","Level",0,FAAt208:15,NONE
icntotl1ei50,"General industrial, including materials handling, equipment","Fisher Quantity Index","Level",0,FAAt208:16,NONE
icntotl1ei60,"Electrical transmission, distribution, and industrial apparatus","Fisher Quantity Index","Level",0,FAAt208:17,NONE
icntotl1ens0,"Software","Fisher Quantity Index","Level",0,FAAt208:78,NONE
icntotl1ens1,"Prepackaged","Fisher Quantity Index","Level",0,FAAt208:79,NONE
icntotl1ens2,"Custom","Fisher Quantity Index","Level",0,FAAt208:80,NONE
icntotl1ens3,"Own account","Fisher Quantity Index","Level",0,FAAt208:81,NONE
icntotl1eo00,"Other equipment","Fisher Quantity Index","Level",0,FAAt208:26,NONE
icntotl1eo10,"Furniture and fixtures","Fisher Quantity Index","Level",0,FAAt208:27,NONE
icntotl1eo33,"Agricultural machinery","Fisher Quantity Index","Level",0,FAAt208:28,NONE
icntotl1eo43,"Construction machinery","Fisher Quantity Index","Level",0,FAAt208:29,NONE
icntotl1eo50,"Mining and oilfield machinery","Fisher Quantity Index","Level",0,FAAt208:30,NONE
icntotl1eo60,"Service industry machinery","Fisher Quantity Index","Level",0,FAAt208:31,NONE
icntotl1eo70,"Electrical equipment, n.e.c.","Fisher Quantity Index","Level",0,FAAt208:32,NONE
icntotl1eo80,"Other nonresidential equipment","Fisher Quantity Index","Level",0,FAAt208:33,NONE
icntotl1ep00,"Information processing equipment","Fisher Quantity Index","Level",0,FAAt208:4,NONE
