%SeriesCode,SeriesLabel,MetricName,CalculationType,DefaultScale,TableId:LineNo,SeriesCodeParents
A2000C,"Farm output","Current Dollars","Level",-6,T70305:1,NONE
A2000G,"Farm output","Fisher Price Index","Level",0,T70304:1,NONE
A2000X,"Farm output","Chained Dollars","Level",-6,T70306:1,NONE
A2001A,"Cash receipts from farm marketings","Fisher Quantity Index","Level",0,T70303:2,NONE
A2001C,"Cash receipts from farm marketings","Current Dollars","Level",-6,T70305:2,A2000C
A2001G,"Cash receipts from farm marketings","Fisher Price Index","Level",0,T70304:2,NONE
A2001X,"Cash receipts from farm marketings","Chained Dollars","Level",-6,T70306:2,NONE
A2003A,"Less: Intermediate goods and services consumed","Fisher Quantity Index","Level",0,T70303:10,NONE
A2003C,"Less: Intermediate goods and services consumed","Current Dollars","Level",-6,T70305:10,NONE
A2003G,"Less: Intermediate goods and services consumed","Fisher Price Index","Level",0,T70304:10,NONE
A2003X,"Less: Intermediate goods and services consumed","Chained Dollars","Level",-6,T70306:10,NONE
A2006C,"Compensation of employees","Current Dollars","Level",-6,T70305:18,A365RC
A2007A,"Housing output","Fisher Quantity Index","Level",0,T70403:1,NONE
A2007C,"Housing output","Current Dollars","Level",-6,T70405:1,NONE
A2007G,"Housing output","Fisher Price Index","Level",0,T70404:1,NONE
A2007X,"Housing output","Chained Dollars","Level",-6,T70406:1,NONE
A2008A,"Nonfarm housing","Fisher Quantity Index","Level",0,T70403:2,NONE
A2008C,"Nonfarm housing","Current Dollars","Level",-6,T70405:2,A2007C
A2008G,"Nonfarm housing","Fisher Price Index","Level",0,T70404:2,NONE
A2008X,"Nonfarm housing","Chained Dollars","Level",-6,T70406:2,NONE
A2009A,"Gross housing value added","Fisher Quantity Index","Level",0,T10303:11|T70403:7,NONE
A2009C,"Gross housing value added","Current Dollars","Level",-6,T10305:11|T70405:7,NONE
A2009G,"Gross housing value added","Fisher Price Index","Level",0,T10304:11|T70404:7,NONE
A2009L,"Gross housing value added","Fisher Quantity Index","Percent change, annual rate",0,T10301:11,NONE
A2009X,"Gross housing value added","Chained Dollars","Level",-6,T10306:12|T70406:7,NONE
A2015C,"Net interest","Current Dollars","Level",-6,T11300:47,W504RC
A2031C,"Less: Gold (2-12+15)","Current Dollars","Level",-6,T4030A:22|T4030A:34|T4030B:41|T4030B:51|T4030C:38|T4030C:48|U4030B:41|U4030B:51,A124RC
A2032C,"Less: Capital gains, net of losses, in direct investment income, ITAs (23)","Current Dollars","Level",-6,T4030A:23|T4030A:35,NONE
A2033C,"Less: Statistical differences (3+7+12-21-26-30)","Current Dollars","Level",-6,T4030A:24|T4030B:42|T4030C:39|U4030B:42,NONE
A2034C,"Plus: Other items (9-19)","Current Dollars","Level",-6,T4030A:26,NONE
A2036C,"Less: Statistical differences (24+29)","Current Dollars","Level",-6,T4030A:36|T4030B:52|T4030C:49|U4030B:52,A124RC
A2037C,"Less: Other items (-26-31)","Current Dollars","Level",-6,T4030A:37,NONE
A204RC,"To persons and business","Current Dollars","Level",-6,T30100:28,A180RC
A2061C,"Monetary interest paid","Current Dollars","Level",-6,T71100:1,NONE
A2062C,"Domestic business","Current Dollars","Level",-6,T71100:2,A2061C
A2063C,"Corporate business","Current Dollars","Level",-6,T71100:3|T71700:10,A2062C
A2064C,"Sole proprietorships and partnerships","Current Dollars","Level",-6,T71100:8,A2062C
A2065C,"Other private business","Current Dollars","Level",-6,T71100:11,A2062C
A2067C,"Interest","Current Dollars","Level",-6,T40100:10|T61500D:25,A1627C|W160RC
A2068C,"Monetary interest received","Current Dollars","Level",-6,T71100:25,NONE
A2069C,"Domestic business","Current Dollars","Level",-6,T71100:26,A2068C
A2070C,"Corporate business","Current Dollars","Level",-6,T71100:27|T71700:25,A2069C
A2071C,"Government","Current Dollars","Level",-6,T71100:33,A2068C
A2072C,"Rest of the world","Current Dollars","Level",-6,T71100:36,A2068C
A2073C,"Imputed interest paid","Current Dollars","Level",-6,T71100:41,NONE
A2074C,"Imputed interest received","Current Dollars","Level",-6,T71100:54,W295RC
A2075C,"Domestic business","Current Dollars","Level",-6,T71100:55,A2074C
A2076C,"Corporate business","Current Dollars","Level",-6,T71100:56,A2075C
A2077C,"Sole proprietorships and partnerships","Current Dollars","Level",-6,T71100:59,A2075C
A2079C,"Government","Current Dollars","Level",-6,T71100:72,A2074C
A2201C,"Domestic corporate business","Current Dollars","Level",-6,T70600:4,NONE
A2203C,"Nonfinancial","Current Dollars","Level",-6,T70600:10,NONE
A2204C,"Sole proprietorships and partnerships","Current Dollars","Level",-6,T70600:14,W282RC
A2205C,"Capital consumption adjustment","Current Dollars","Level",-6,T11300:75|T70600:16|T71300:24,A1646C|A2204C|B1617C
A2206C,"Other private business","Current Dollars","Level",-6,T70600:19,W282RC
A2209C,"Pension and other employee benefit plans","Current Dollars","Level",-6,T70800:4,A038RC
A2210C,"Health insurance","Current Dollars","Level",-6,T70800:12,A038RC
A2211C,"Life insurance","Current Dollars","Level",-6,T70800:18,A038RC
A2212C,"Workers' compensation","Current Dollars","Level",-6,T70800:21,A038RC
A2213C,"Unemployment insurance","Current Dollars","Level",-6,T70800:25,A038RC
A2215C,"Rental income with capital consumption adjustment (1-7)","Current Dollars","Level",-6,T70900:14,NONE
A2217C,"Owner-occupied housing, nonfarm","Current Dollars","Level",-6,T70900:9,W157RC
A2218C,"Monetary dividends paid","Current Dollars","Level",-6,T71000:1,NONE
A2219C,"Domestic corporate business","Current Dollars","Level",-6,T71000:2,A2218C
A221RC,"Social insurance funds","Current Dollars","Level",-6,T30100:32,A922RC
A2224C,"Rest of the world (6-12)","Current Dollars","Level",-6,T71000:20,NONE
A229RC,"Current dollars","Ratio","Level",0,T20100:38|T20600:38|T70100:4,NONE
A229RX,"Chained (2017) dollars","Ratio","Level",0,T20100:39|T20600:39|T70100:12,NONE
A253RC,"Goods","Current Dollars","Level",-6,OECD10205:33|T10105:17|T10505:47|T40100:3|T40205A:2|T40205B:2|T4030B:5|T4030C:5|U4030B:5,B020RC
A253RD,"Goods","Chained Dollar IPDs","Level",0,T10109:17,NONE
A253RE,"Goods","Current Dollar Shares","Level",0,T10110:17,NONE
A253RJ,"Goods","Price Contributions","Level",0,T10108:17,NONE
A253RL,"Goods","Fisher Quantity Index","Percent change, annual rate",0,T10101:17|T10501:47|T40201:2,NONE
A253RO,"Goods","Fisher Quantity Index","Percent change, year ago",0,T10111:17,NONE
A253RV,"Goods","Fisher Price Index","Percent change, annual rate",0,T10107:17,NONE
A253RX,"Goods","Chained Dollars","Level",-6,OECD10206:33|T10106:17|T10506:47|T40206B:2,NONE
A253RY,"Goods","Quantity Contributions","Level",0,T10102:17|T10502:47,NONE
A253RZ,"Exports of goods","Quantity Contributions","Level",0,T40202:2,NONE
A255RC,"Goods","Current Dollars","Level",-6,OECD10205:36|T10105:20|T10505:50|T40100:19|T40205A:26|T40205B:94|T4030B:26|T4030C:24|U4030B:26,B021RC
A255RD,"Goods","Chained Dollar IPDs","Level",0,T10109:20,NONE
A255RE,"Goods","Current Dollar Shares","Level",0,T10110:20,NONE
A255RJ,"Goods","Price Contributions","Level",0,T10108:20,NONE
A255RL,"Goods","Fisher Quantity Index","Percent change, annual rate",0,T10101:20|T10501:50|T40201:26,NONE
A255RO,"Goods","Fisher Quantity Index","Percent change, year ago",0,T10111:20,NONE
A255RV,"Goods","Fisher Price Index","Percent change, annual rate",0,T10107:20,NONE
A255RX,"Goods","Chained Dollars","Level",-6,OECD10206:36|T10106:20|T10506:50|T40206B:95,NONE
A255RY,"Goods","Quantity Contributions","Level",0,T10102:20|T10502:50,NONE
A255RZ,"Imports of goods","Quantity Contributions","Level",0,T40202:26,NONE
A261RC,"Gross domestic income","Current Dollars","Level",-6,T10705:26|T11000:1|T11705:2,NONE
A261RE,"Gross domestic income","Current Dollar Shares","Level",0,T11100:1,NONE
A261RL,"Gross domestic income (GDI)","Chained Dollars","Percent change, annual rate",0,T10701:11|T11701:2,NONE
A261RO,"Gross domestic income (GDI)","Chained Dollars","Percent change, year ago",0,T10111:31,NONE
A261RX,"Gross domestic income (GDI)","Chained Dollars","Level",-6,T10706:11|T11706:2,NONE
A262RA,"Less: Consumption of fixed capital","Fisher Quantity Index","Level",0,T10703:5|T50203:2|T50203:55|U50203:2|U50203:55,NONE
A262RC,"Consumption of fixed capital","Current Dollars","Level",-6,T10705:5|T11000:21|T50100:13|T50205:2|T50205:55|T51000:32|T70500:1|U50205:2|U50205:55,A027RC|A261RC|A929RC
A262RE,"Consumption of fixed capital","Current Dollar Shares","Level",0,T11100:21,NONE
A262RG,"Less: Consumption of fixed capital","Fisher Price Index","Level",0,T10704:5,NONE
A262RL,"Less: Consumption of fixed capital","Fisher Quantity Index","Percent change, annual rate",0,T10701:5,NONE
A262RX,"Less: Consumption of fixed capital","Chained Dollars","Level",-6,T10706:5|T50206:2|T50206:55|U50206:2|U50206:55,NONE
A264RA,"Government","Fisher Quantity Index","Level",0,T10703:7|T50203:27|U50203:27,NONE
A264RC,"Less: Consumption of fixed capital","Current Dollars","Level",-6,T10705:11|T11000:23|T30100:42|T50100:17|T50205:27|T51000:39|T70500:21|U50205:27,A262RC|W068RC
A264RE,"Government","Current Dollar Shares","Level",0,T11100:23,NONE
A264RG,"Government","Fisher Price Index","Level",0,T10704:7,NONE
A264RL,"Government","Fisher Quantity Index","Percent change, annual rate",0,T10701:7,NONE
A264RX,"Government","Chained Dollars","Level",-6,T10706:7|T50206:27|U50206:27,NONE
A265RA,"Consumption of general government fixed capital","Fisher Quantity Index","Level",0,T10703:8|T31003:5,NONE
A265RC,"Consumption of general government fixed capital","Current Dollars","Level",-6,T10705:12|T31005:5|T70500:22,A2023C|A264RC|W102RC
A265RG,"Consumption of general government fixed capital","Fisher Price Index","Level",0,T10704:8|T31004:5,NONE
A265RL,"Consumption of general government fixed capital","Fisher Quantity Index","Percent change, annual rate",0,T10701:8|T31001:5,NONE
A265RX,"Consumption of general government fixed capital","Chained Dollars","Level",-6,T10706:8|T31006:5,NONE
A266RA,"Government enterprises","Fisher Quantity Index","Level",0,T10703:9,NONE
A266RC,"Government enterprises","Current Dollars","Level",-6,T10705:13|T70500:25,A264RC
A266RG,"Government enterprises","Fisher Price Index","Level",0,T10704:9,NONE
A266RL,"Government enterprises","Fisher Quantity Index","Percent change, annual rate",0,T10701:9,NONE
A266RX,"Government enterprises","Chained Dollars","Level",-6,T10706:9,NONE
A3102C,"Domestic industries","Current Dollars","Level",-6,T61800D:2,A054RC
A3202C,"Domestic industries","Current Dollars","Level",-6,T61900D:2,A055RC
A325RA,"Final sales","Fisher Quantity Index","Level",0,T10203:5,NONE
A325RC,"Final sales","Current Dollars","Level",-6,T10205:5,A353RC
A325RG,"Final sales","Fisher Price Index","Level",0,T10204:5,NONE
A325RL,"Final sales","Fisher Quantity Index","Percent change, annual rate",0,T10201:5,NONE
A325RX,"Final sales","Chained Dollars","Level",-6,T10206:6,NONE
A325RY,"Final sales","Quantity Contributions","Level",0,T10202:5,NONE
A326RA,"Final sales","Fisher Quantity Index","Level",0,T10203:8,NONE
A326RC,"Final sales","Current Dollars","Level",-6,T10205:8,A354RC
A326RG,"Final sales","Fisher Price Index","Level",0,T10204:8,NONE
A326RL,"Final sales","Fisher Quantity Index","Percent change, annual rate",0,T10201:8,NONE
A326RX,"Final sales","Chained Dollars","Level",-6,T10206:9,NONE
A326RY,"Final sales","Quantity Contributions","Level",0,T10202:8,NONE
A3274C,"Rest of the world","Current Dollars","Level",-6,T61900D:81,A055RC
A3302C,"Domestic industries","Current Dollars","Level",-6,T62000D:2,B056RC
A332RC,"Durable","Current Dollars","Level",-6,T40100:4|T40205A:49|T40205B:183,A253RC
A332RL,"Exports of durable goods","Fisher Quantity Index","Percent change, annual rate",0,T40201:49,NONE
A332RX,"Exports of durable goods","Chained Dollars","Level",-6,T40206B:185,NONE
A333RC,"Durable","Current Dollars","Level",-6,T40100:20|T40205A:53|T40205B:188,A255RC
A333RL,"Imports of durable goods","Fisher Quantity Index","Percent change, annual rate",0,T40201:53,NONE
A333RX,"Imports of durable goods","Chained Dollars","Level",-6,T40206B:190,NONE
A334RA,"Final sales","Fisher Quantity Index","Level",0,T10203:11,NONE
A334RC,"Final sales","Current Dollars","Level",-6,T10205:11,A356RC
A334RG,"Final sales","Fisher Price Index","Level",0,T10204:11,NONE
A334RL,"Final sales","Fisher Quantity Index","Percent change, annual rate",0,T10201:11,NONE
A334RX,"Final sales","Chained Dollars","Level",-6,T10206:12,NONE
A334RY,"Final sales","Quantity Contributions","Level",0,T10202:11,NONE
A3374C,"Rest of the world","Current Dollars","Level",-6,T62000D:81,B056RC
A339RC,"Nondurable","Current Dollars","Level",-6,T40100:5|T40205A:50|T40205B:184,A253RC
A339RL,"Exports of nondurable goods","Fisher Quantity Index","Percent change, annual rate",0,T40201:50,NONE
A339RX,"Exports of nondurable goods","Chained Dollars","Level",-6,T40206B:186,NONE
A3402C,"Domestic industries","Current Dollars","Level",-6,T62100D:2,B057RC
A340RC,"Nondurable","Current Dollars","Level",-6,T40100:21|T40205A:54|T40205B:189,A255RC
A340RL,"Imports of nondurable goods","Fisher Quantity Index","Percent change, annual rate",0,T40201:54,NONE
A340RX,"Imports of nondurable goods","Chained Dollars","Level",-6,T40206B:191,NONE
A341RA,"Services","Fisher Quantity Index","Level",0,T10203:13,NONE
A341RC,"Services","Current Dollars","Level",-6,T10205:13,A191RC
A341RG,"Services","Fisher Price Index","Level",0,T10204:13,NONE
A341RL,"Services","Fisher Quantity Index","Percent change, annual rate",0,T10201:13,NONE
A341RX,"Services","Chained Dollars","Level",-6,T10206:14,NONE
A341RY,"Services","Quantity Contributions","Level",0,T10202:13,NONE
A3474C,"Rest of the world","Current Dollars","Level",-6,T62100D:81,B057RC
A349RA,"Private fixed investment in structures","Fisher Quantity Index","Level",0,T50303:27|T50403:1,NONE
A349RC,"Private fixed investment in structures","Current Dollars","Level",-6,T50305:27|T50405:1|U50405:1,NONE
A349RG,"Private fixed investment in structures","Fisher Price Index","Level",0,T50304:27|T50404:1|U50404:1,NONE
A349RL,"Private fixed investment in structures","Fisher Quantity Index","Percent change, annual rate",0,T50301:27|T50401:1|T50402:1,NONE
A349RX,"Private fixed investment in structures","Chained Dollars","Level",-6,T50306:28|T50406:1|U50406:1,NONE
A349RZ,"Private fixed investment in structures","Quantity Contributions","Level",0,T50302:27,NONE
A353RA,"Goods","Fisher Quantity Index","Level",0,T10203:4,NONE
A353RC,"Goods","Current Dollars","Level",-6,T10205:4,A191RC
A353RG,"Goods","Fisher Price Index","Level",0,T10204:4,NONE
A353RL,"Goods","Fisher Quantity Index","Percent change, annual rate",0,T10201:4,NONE
A353RX,"Goods","Chained Dollars","Level",-6,T10206:5,NONE
A353RY,"Goods","Quantity Contributions","Level",0,T10202:4,NONE
A354RA,"Durable goods","Fisher Quantity Index","Level",0,T10203:7,NONE
A354RC,"Durable goods","Current Dollars","Level",-6,T10205:7,A353RC
A354RG,"Durable goods","Fisher Price Index","Level",0,T10204:7,NONE
A354RL,"Durable goods","Fisher Quantity Index","Percent change, annual rate",0,T10201:7,NONE
A354RX,"Durable goods","Chained Dollars","Level",-6,T10206:8,NONE
A354RY,"Durable goods","Quantity Contributions","Level",0,T10202:7,NONE
A355RC,"Change in private inventories","Current Dollars","Level",-6,T10205:9,A354RC
A355RX,"Change in private inventories","Chained Dollars","Level",-6,T10206:10,NONE
A355RY,"Change in private inventories","Quantity Contributions","Level",0,T10202:9,NONE
A356RA,"Nondurable goods","Fisher Quantity Index","Level",0,T10203:10,NONE
A356RC,"Nondurable goods","Current Dollars","Level",-6,T10205:10,A353RC
A356RG,"Nondurable goods","Fisher Price Index","Level",0,T10204:10,NONE
A356RL,"Nondurable goods","Fisher Quantity Index","Percent change, annual rate",0,T10201:10,NONE
A356RX,"Nondurable goods","Chained Dollars","Level",-6,T10206:11,NONE
A356RY,"Nondurable goods","Quantity Contributions","Level",0,T10202:10,NONE
A357RC,"Change in private inventories","Current Dollars","Level",-6,T10205:12,A356RC
A357RX,"Change in private inventories","Chained Dollars","Level",-6,T10206:13,NONE
A357RY,"Change in private inventories","Quantity Contributions","Level",0,T10202:12,NONE
A358RC,"Nonfarm","Current Dollars","Level",-6,T10305:3,A195RC
A358RL,"Nonfarm","Fisher Quantity Index","Percent change, annual rate",0,T10301:3,NONE
A358RX,"Nonfarm","Chained Dollars","Level",-6,T10306:3,NONE
A362RA,"Net domestic product","Fisher Quantity Index","Level",0,T10703:11|T10803:12|T10903:1,NONE
A362RC,"Net domestic product","Current Dollars","Level",-6,T10705:30|T10905:1|T11705:4,NONE
A362RG,"Net domestic product","Fisher Price Index","Level",0,T10704:11|T10904:1,NONE
A362RL,"Net domestic product","Fisher Quantity Index","Percent change, annual rate",0,T10701:14|T11701:4,NONE
A362RX,"Net domestic product","Chained Dollars","Level",-6,T10706:14|T10806:12|T10906:1|T11706:4,NONE
A363RA,"Business","Fisher Quantity Index","Level",0,T10903:2,NONE
A363RC,"Business","Current Dollars","Level",-6,T10905:2,A362RC
A363RG,"Business","Fisher Price Index","Level",0,T10904:2,NONE
A363RX,"Business","Chained Dollars","Level",-6,T10906:2,NONE
A364RA,"Nonfarm","Fisher Quantity Index","Level",0,T10903:3,NONE
A364RC,"Nonfarm","Current Dollars","Level",-6,T10905:3,A363RC
A364RG,"Nonfarm","Fisher Price Index","Level",0,T10904:3,NONE
A364RX,"Nonfarm","Chained Dollars","Level",-6,T10906:3,NONE
A365RA,"Farm","Fisher Quantity Index","Level",0,T10903:4|T70303:17,NONE
A365RC,"Farm","Current Dollars","Level",-6,T10905:4|T70305:17,A363RC
A365RG,"Farm","Fisher Price Index","Level",0,T10904:4|T70304:17,NONE
A365RX,"Farm","Chained Dollars","Level",-6,T10906:4|T70306:17,NONE
A368RC,"Domestic business","Current Dollars","Level",-6,T11300:2,A032RC
